111;1;34;20;1;Midtown madness 3 ;http://fr.wikipedia.org/wiki/Midtown_Madness_3;no-image.png
112;1;34;19;1;Need for speed underground ;http://fr.wikipedia.org/wiki/Need_for_Speed_Underground;no-image.png
113;1;34;19;1;Need for speed underground 2;http://fr.wikipedia.org/wiki/Need_for_Speed:_Underground_2;no-image.png
114;1;34;21;1;True Crime: Streets of LA ;http://fr.wikipedia.org/wiki/True_Crime:_Streets_of_LA;no-image.png
115;1;35;20;1;Lost Odyssey ;http://fr.wikipedia.org/wiki/Lost_Odyssey;no-image.png
116;1;35;22;1;The Last Remnant ;http://fr.wikipedia.org/wiki/The_Last_Remnant;no-image.png
117;1;36;23;1;Blazing Lazers;http://fr.wikipedia.org/wiki/Blazing_Lazers;no-image.png
118;1;18;7;1;Advance wars dark conflict ;http://fr.wikipedia.org/wiki/Advance_Wars:_Dark_Conflict;no-image.png
119;1;18;7;1;Advance wars dual strike;http://fr.wikipedia.org/wiki/Advance_Wars_:_Double_offensive;no-image.png
120;1;18;24;1;Age of empire II :  the age of king ;http://fr.wikipedia.org/wiki/Age_of_Empires_II:_The_Age_of_Kings;no-image.png
121;1;18;25;1;Anno  1701;http://fr.wikipedia.org/wiki/Anno_1701;no-image.png
122;1;18;22;1;Children of mana ;http://fr.wikipedia.org/wiki/Children_of_Mana;no-image.png
123;1;18;22;1;Final Fantasy III ;http://fr.wikipedia.org/wiki/Final_Fantasy_III_%28Nintendo_DS%29;no-image.png
124;1;18;22;1;Final Fantasy IV ;http://fr.wikipedia.org/wiki/Final_Fantasy_IV_%28Nintendo_DS%29#Nintendo_DS;no-image.png
125;1;18;22;1;Final Fantasy XII revenant wings ;http://fr.wikipedia.org/wiki/Final_Fantasy_XII:_Revenant_Wings;no-image.png
126;1;18;22;1;Final Fantasy Crystal Chronicles Ring of Fates;http://fr.wikipedia.org/wiki/Final_Fantasy_Crystal_Chronicles:_Ring_of_Fates;no-image.png
127;1;18;26;1;Les experts meurtres a las vegas ;;no-image.png
128;1;18;27;1;Phoenix wright ace attorney ;http://fr.wikipedia.org/wiki/Phoenix_Wright:_Ace_Attorney;no-image.png
129;1;18;28;1;Polarium ;http://fr.wikipedia.org/wiki/Polarium;no-image.png
130;1;18;7;1;Programme d'entrainement cerebral du dr Kawashima quel âge a votre cerveau? ;http://fr.wikipedia.org/wiki/Programme_d%27entra%C3%AEnement_c%C3%A9r%C3%A9bral_du_Dr_Kawashima_:_Quel_%C3%A2ge_a_votre_cerveau_%3F;no-image.png
131;1;18;19;1;Theme park ;http://fr.wikipedia.org/wiki/Theme_Park_DS;no-image.png
132;1;18;29;1;Trauma center under the knife ;http://fr.wikipedia.org/wiki/Trauma_Center:_Under_the_Knife;no-image.png
133;1;18;30;1;Worms open warfare ;http://fr.wikipedia.org/wiki/Worms:_Open_Warfare;no-image.png
134;1;10;62;1;Ghostbusters II ;;no-image.png
135;1;10;62;1;Star wars ;;no-image.png
136;1;10;7;1;Super mario land 2 ;http://fr.wikipedia.org/wiki/Super_Mario_Land_2:_6_Golden_Coins;no-image.png
137;1;10;31;1;Mystic Quest;http://fr.wikipedia.org/wiki/Mystic_Quest;no-image.png
138;1;12;22;1;Final Fantasy VI ;http://fr.wikipedia.org/wiki/Final_Fantasy_VI_Advance#Game_Boy_Advance;no-image.png
139;1;12;62;1;Need for speed;;no-image.png
140;1;11;7;1;Tetris DX ;http://fr.wikipedia.org/wiki/Tetris_DX;no-image.png
141;1;11;62;1;Rayman;;no-image.png
142;1;2;62;1;Beyblade: Super Tournament Battle;;no-image.png
143;1;2;4;1;Enter the matrix ;http://fr.wikipedia.org/wiki/Enter_the_Matrix;no-image.png
144;1;2;62;1;F1 2002 ;;no-image.png
